FundShareClass_Id|_Id|InvestmentVehicle_Id|DataEffectiveDT|DataObjectInstanceVersionKey
658|F000001WWT|658|2014-06-10|62903
659|F000001WXD|659|2014-06-10|62903
660|F000001WXX|660|2014-06-10|62903
661|F000001WYN|661|2014-06-10|62903
662|F0000022KZ|662|2014-06-10|62903
663|F0000022M7|663|2014-06-10|62903
664|F0000022OS|664|2014-06-10|62903
665|F00000248G|665|2014-06-10|62903
666|F0000025IA|666|2014-06-10|62903
667|F0000026AB|667|2014-06-10|62903
668|F0000027CD|668|2014-06-10|62903
669|F0000027SF|669|2014-06-10|62903
670|F0000028LE|670|2014-06-10|62903
671|F0000028RD|671|2014-06-10|62903
672|F000002BPO|672|2014-06-10|62903
673|F000002HSR|673|2014-06-10|62903
674|F000002J9S|674|2014-06-10|62903
675|F000002JVG|675|2014-06-10|62903
676|F000002JVV|676|2014-06-10|62903
677|F000002JWN|677|2014-06-10|62903
678|F000002LO7|678|2014-06-10|62903
679|F000002OS8|679|2014-06-10|62903
680|F000002PUE|680|2014-06-10|62903
681|F000002QJU|681|2014-06-10|62903
682|F000002QPK|682|2014-06-10|62903
683|F000002QXZ|683|2014-06-10|62903
684|F000002XB5|684|2014-06-10|62903
685|F000002XJK|685|2014-06-10|62903
686|F000002Y52|686|2014-06-10|62903
687|F000003U5K|687|2014-06-10|62903
688|F000003UTX|688|2014-06-10|62903
689|F000003WQE|689|2014-06-10|62903
690|F000003Y5Z|690|2014-06-10|62903
691|F000003Y99|691|2014-06-10|62903
692|F000003YI2|692|2014-06-10|62903
693|F000003YLV|693|2014-06-10|62903
694|F000003YM4|694|2014-06-10|62903
695|F000003YUQ|695|2014-06-10|62903
696|F000003ZDK|696|2014-06-10|62903
697|F00000406A|697|2014-06-10|62903
698|F0000040ST|698|2014-06-10|62903
699|F0000040T1|699|2014-06-10|62903
700|F0000043M6|700|2014-06-10|62903
701|F000000MBI|701|2014-06-10|62903
702|F000000MBT|702|2014-06-10|62903
703|F000000MC4|703|2014-06-10|62903
704|F000000MCF|704|2014-06-10|62903
705|F000000MCQ|705|2014-06-10|62903
706|F000000MD0|706|2014-06-10|62903
707|F000000MDC|707|2014-06-10|62903
708|F000000MDQ|708|2014-06-10|62903
709|F000000ME0|709|2014-06-10|62903
710|F000000ME9|710|2014-06-10|62903
711|F000000MEJ|711|2014-06-10|62903
712|F000000MEX|712|2014-06-10|62903
713|F000000MF7|713|2014-06-10|62903
714|F000000MFF|714|2014-06-10|62903
715|F000000MFN|715|2014-06-10|62903
716|F000000MFX|716|2014-06-10|62903
717|F000000MG8|717|2014-06-10|62903
718|F000000MGG|718|2014-06-10|62903
719|F000000MGT|719|2014-06-10|62903
720|F000000MH2|720|2014-06-10|62903
721|F000000MHR|721|2014-06-10|62903
722|F000000MI3|722|2014-06-10|62903
723|F000000MIC|723|2014-06-10|62903
724|F000000MIK|724|2014-06-10|62903
725|F000000MIT|725|2014-06-10|62903
726|F000000MJ4|726|2014-06-10|62903
727|F000000MJD|727|2014-06-10|62903
728|F000000MJL|728|2014-06-10|62903
729|F000000MJT|729|2014-06-10|62903
730|F000000MK5|730|2014-06-10|62903
731|F000000MKG|731|2014-06-10|62903
732|F000000MKQ|732|2014-06-10|62903
733|F000000ML0|733|2014-06-10|62903
734|F000000MLB|734|2014-06-10|62903
735|F000000MLJ|735|2014-06-10|62903
736|F000000MLV|736|2014-06-10|62903
737|F000000MM3|737|2014-06-10|62903
738|F000000MMD|738|2014-06-10|62903
739|F000000MMM|739|2014-06-10|62903
740|F000000MMX|740|2014-06-10|62903
741|F000000MN6|741|2014-06-10|62903
742|F000000MNF|742|2014-06-10|62903
743|F000000MNP|743|2014-06-10|62903
744|F000000MNZ|744|2014-06-10|62903
745|F000000MOB|745|2014-06-10|62903
746|F000000MOJ|746|2014-06-10|62903
747|F000000MP0|747|2014-06-10|62903
748|F000000MPB|748|2014-06-10|62903
749|F000000MPM|749|2014-06-10|62903
750|F000000MPW|750|2014-06-10|62903
751|F000000LZ8|751|2014-06-10|62903
752|F000000LZA|752|2014-06-10|62903
753|F000000LZC|753|2014-06-10|62903
754|F000000LZF|754|2014-06-10|62903
755|F000000LZH|755|2014-06-10|62903
756|F000000LZJ|756|2014-06-10|62903
757|F000000LZL|757|2014-06-10|62903
758|F000000LZN|758|2014-06-10|62903
759|F000000LZP|759|2014-06-10|62903
760|F000000LZR|760|2014-06-10|62903
761|F000000LZT|761|2014-06-10|62903
762|F000000LZX|762|2014-06-10|62903
763|F000000M00|763|2014-06-10|62903
764|F000000M02|764|2014-06-10|62903
765|F000000M04|765|2014-06-10|62903
766|F000000M06|766|2014-06-10|62903
767|F000000M08|767|2014-06-10|62903
768|F000000M0A|768|2014-06-10|62903
769|F000000M0C|769|2014-06-10|62903
770|F000000M0H|770|2014-06-10|62903
771|F000000M0M|771|2014-06-10|62903
772|F000000M0O|772|2014-06-10|62903
773|F000000M0Q|773|2014-06-10|62903
774|F000000M0S|774|2014-06-10|62903
775|F000000M0W|775|2014-06-10|62903
776|F000000M0Y|776|2014-06-10|62903
777|F000000M10|777|2014-06-10|62903
778|F000000M12|778|2014-06-10|62903
779|F000000M14|779|2014-06-10|62903
780|F000000M17|780|2014-06-10|62903
781|F000000M19|781|2014-06-10|62903
782|F000000M1F|782|2014-06-10|62903
783|F000000M1H|783|2014-06-10|62903
784|F000000M1J|784|2014-06-10|62903
785|F000000M1L|785|2014-06-10|62903
786|F000000M1N|786|2014-06-10|62903
787|F000000M1R|787|2014-06-10|62903
788|F000000M1U|788|2014-06-10|62903
789|F000000M1W|789|2014-06-10|62903
790|F000000M1Y|790|2014-06-10|62903
791|F000000M20|791|2014-06-10|62903
792|F000000M22|792|2014-06-10|62903
793|F000000M25|793|2014-06-10|62903
794|F000000M27|794|2014-06-10|62903
795|F000000M29|795|2014-06-10|62903
796|F000000M2B|796|2014-06-10|62903
797|F000000M2D|797|2014-06-10|62903
798|F000000M2F|798|2014-06-10|62903
799|F000000M2H|799|2014-06-10|62903
800|F000000M2J|800|2014-06-10|62903
801|F00000LPUJ|801|2014-06-10|62903
802|F00000LY5S|802|2014-06-10|62903
803|F00000M0D1|803|2014-06-10|62903
804|F00000M155|804|2014-06-10|62903
805|F00000M7Z7|805|2014-06-10|62903
806|F00000MA7P|806|2014-06-10|62903
807|F00000MBPV|807|2014-06-10|62903
808|F00000MENL|808|2014-06-10|62903
809|F00000MI0O|809|2014-06-10|62903
810|F00000MLNX|810|2014-06-10|62903
811|F00000MLOF|811|2014-06-10|62903
812|F00000MOCZ|812|2014-06-10|62903
813|F00000MR9X|813|2014-06-10|62903
814|F00000MU1I|814|2014-06-10|62903
815|F00000MUQE|815|2014-06-10|62903
816|F00000MW1Y|816|2014-06-10|62903
817|F00000MWUX|817|2014-06-10|62903
818|F00000MWV7|818|2014-06-10|62903
819|F00000N1FR|819|2014-06-10|62903
820|F00000N2GK|820|2014-06-10|62903
821|F00000N2GS|821|2014-06-10|62903
822|F00000N86T|822|2014-06-10|62903
823|F00000N9UG|823|2014-06-10|62903
824|F00000NAE3|824|2014-06-10|62903
825|F00000NAH7|825|2014-06-10|62903
826|F00000NB6E|826|2014-06-10|62903
827|F00000NBV0|827|2014-06-10|62903
828|F00000NC56|828|2014-06-10|62903
829|F00000NCUA|829|2014-06-10|62903
830|F00000NE5J|830|2014-06-10|62903
831|F00000NE5R|831|2014-06-10|62903
832|F00000NFG5|832|2014-06-10|62903
833|F00000NG8O|833|2014-06-10|62903
834|F00000NIK6|834|2014-06-10|62903
835|F00000NIKE|835|2014-06-10|62903
836|F00000NIKN|836|2014-06-10|62903
837|F00000NKNK|837|2014-06-10|62903
838|F00000NN2W|838|2014-06-10|62903
839|F00000NN34|839|2014-06-10|62903
840|F00000NO9J|840|2014-06-10|62903
841|F00000NPZC|841|2014-06-10|62903
842|F00000NS7T|842|2014-06-10|62903
843|F00000NS86|843|2014-06-10|62903
844|F00000NS8I|844|2014-06-10|62903
845|F00000NZSE|845|2014-06-10|62903
846|F00000O0I6|846|2014-06-10|62903
847|F00000O2Z7|847|2014-06-10|62903
848|F00000O2ZF|848|2014-06-10|62903
849|F00000O4O1|849|2014-06-10|62903
850|F00000O5FA|850|2014-06-10|62903
851|F000000N94|851|2014-06-10|62903
852|F000000N9X|852|2014-06-10|62903
853|F000000NAF|853|2014-06-10|62903
854|F000000NB1|854|2014-06-10|62903
855|F000000NBL|855|2014-06-10|62903
856|F000000NC7|856|2014-06-10|62903
857|F000000NCX|857|2014-06-10|62903
858|F000000NDH|858|2014-06-10|62903
859|F000000NE7|859|2014-06-10|62903
860|F000000NES|860|2014-06-10|62903
861|F000000NFD|861|2014-06-10|62903
862|F000000NFV|862|2014-06-10|62903
863|F000000NGG|863|2014-06-10|62903
864|F000000NH3|864|2014-06-10|62903
865|F000000NHF|865|2014-06-10|62903
866|F000000NHN|866|2014-06-10|62903
867|F000000NHW|867|2014-06-10|62903
868|F000000NI7|868|2014-06-10|62903
869|F000000NIQ|869|2014-06-10|62903
870|F000000NJ2|870|2014-06-10|62903
871|F000000NJB|871|2014-06-10|62903
872|F000000NJR|872|2014-06-10|62903
873|F000000NJZ|873|2014-06-10|62903
874|F000000NK7|874|2014-06-10|62903
875|F000000NKG|875|2014-06-10|62903
876|F000000NKO|876|2014-06-10|62903
877|F000000NL4|877|2014-06-10|62903
878|F000000NLE|878|2014-06-10|62903
879|F000000NLN|879|2014-06-10|62903
880|F000000NLZ|880|2014-06-10|62903
881|F000000NMC|881|2014-06-10|62903
882|F000000NML|882|2014-06-10|62903
883|F000000NMX|883|2014-06-10|62903
884|F000000NNH|884|2014-06-10|62903
885|F000000NNQ|885|2014-06-10|62903
886|F000000NO1|886|2014-06-10|62903
887|F000000NOL|887|2014-06-10|62903
888|F000000NP0|888|2014-06-10|62903
889|F000000NP9|889|2014-06-10|62903
890|F000000NPH|890|2014-06-10|62903
891|F000000NPQ|891|2014-06-10|62903
892|F000000NPZ|892|2014-06-10|62903
893|F000000NQF|893|2014-06-10|62903
894|F000001EXY|894|2014-06-10|62903
895|F000001WQQ|895|2014-06-10|62903
896|F000001WR3|896|2014-06-10|62903
897|F000001WRB|897|2014-06-10|62903
898|F000001WRK|898|2014-06-10|62903
899|F000001WRS|899|2014-06-10|62903
900|F000001WS4|900|2014-06-10|62903
901|F00000LOH6|901|2014-06-10|62903
902|F00000LP83|902|2014-06-10|62903
903|F00000LVLN|903|2014-06-10|62903
904|F00000LY4B|904|2014-06-10|62903
905|F00000LYFK|905|2014-06-10|62903
906|F00000LZ6Y|906|2014-06-10|62903
907|F00000M0D6|907|2014-06-10|62903
908|F00000M151|908|2014-06-10|62903
909|F00000M159|909|2014-06-10|62903
910|F00000M7A2|910|2014-06-10|62903
911|F00000M7ZF|911|2014-06-10|62903
912|F00000M9B4|912|2014-06-10|62903
913|F00000MAHP|913|2014-06-10|62903
914|F00000MBPQ|914|2014-06-10|62903
915|F00000MBPZ|915|2014-06-10|62903
916|F00000MDG2|916|2014-06-10|62903
917|F00000MF5B|917|2014-06-10|62903
918|F00000MI0K|918|2014-06-10|62903
919|F00000MJOZ|919|2014-06-10|62903
920|F00000MLNT|920|2014-06-10|62903
921|F00000MLO2|921|2014-06-10|62903
922|F00000MLOB|922|2014-06-10|62903
923|F00000MLOM|923|2014-06-10|62903
924|F00000MNGQ|924|2014-06-10|62903
925|F00000MPIW|925|2014-06-10|62903
926|F00000MQKA|926|2014-06-10|62903
927|F00000MRA1|927|2014-06-10|62903
928|F00000MRA9|928|2014-06-10|62903
929|F00000MU1L|929|2014-06-10|62903
930|F00000MU1P|930|2014-06-10|62903
931|F00000MW1S|931|2014-06-10|62903
932|F00000MW1W|932|2014-06-10|62903
933|F00000MW20|933|2014-06-10|62903
934|F00000MWUV|934|2014-06-10|62903
935|F00000MWUZ|935|2014-06-10|62903
936|F00000MWV3|936|2014-06-10|62903
937|F00000MYM5|937|2014-06-10|62903
938|F00000N1FP|938|2014-06-10|62903
939|F00000N1FT|939|2014-06-10|62903
940|F00000N2GI|940|2014-06-10|62903
941|F00000N2GM|941|2014-06-10|62903
942|F00000N2GQ|942|2014-06-10|62903
943|F00000N5IX|943|2014-06-10|62903
944|F00000N5J1|944|2014-06-10|62903
945|F00000N9UA|945|2014-06-10|62903
946|F00000N9UE|946|2014-06-10|62903
947|F00000N9UI|947|2014-06-10|62903
948|F00000N9UM|948|2014-06-10|62903
949|F00000NAE7|949|2014-06-10|62903
950|F00000NAEI|950|2014-06-10|62903
951|F00000O7TJ|951|2014-06-10|62903
952|F00000OARE|952|2014-06-10|62903
953|F00000OBBI|953|2014-06-10|62903
954|F00000OCQO|954|2014-06-10|62903
955|F00000ODIO|955|2014-06-10|62903
956|F00000ODT0|956|2014-06-10|62903
957|F00000OESY|957|2014-06-10|62903
958|F00000OET6|958|2014-06-10|62903
959|F00000OJDC|959|2014-06-10|62903
960|F00000OJWH|960|2014-06-10|62903
961|F00000OMDI|961|2014-06-10|62903
962|F00000OMDS|962|2014-06-10|62903
963|F00000OOBP|963|2014-06-10|62903
964|F00000OPEB|964|2014-06-10|62903
965|F00000OQQZ|965|2014-06-10|62903
966|F00000OQR7|966|2014-06-10|62903
967|F00000OSDW|967|2014-06-10|62903
968|F00000OTVB|968|2014-06-10|62903
969|F00000OTVJ|969|2014-06-10|62903
970|F00000OUXV|970|2014-06-10|62903
971|F00000OXT5|971|2014-06-10|62903
972|F00000OYEJ|972|2014-06-10|62903
973|F00000P05R|973|2014-06-10|62903
974|F00000P2FW|974|2014-06-10|62903
975|F00000P7RC|975|2014-06-10|62903
976|F00000P7YS|976|2014-06-10|62903
977|F00000P9JJ|977|2014-06-10|62903
978|F00000P9YA|978|2014-06-10|62903
979|F00000PF7Z|979|2014-06-10|62903
980|F00000PG4G|980|2014-06-10|62903
981|F00000PG4M|981|2014-06-10|62903
982|F00000PG4T|982|2014-06-10|62903
983|F00000PGRV|983|2014-06-10|62903
984|F00000PGRZ|984|2014-06-10|62903
985|F00000PGS3|985|2014-06-10|62903
986|F00000PH9U|986|2014-06-10|62903
987|F00000PHNB|987|2014-06-10|62903
988|F00000PI87|988|2014-06-10|62903
989|F00000PIJ4|989|2014-06-10|62903
990|F00000PIMC|990|2014-06-10|62903
991|F00000PIMG|991|2014-06-10|62903
992|F00000PJPU|992|2014-06-10|62903
993|F00000PKG7|993|2014-06-10|62903
994|F00000PKGB|994|2014-06-10|62903
995|F00000PKGF|995|2014-06-10|62903
996|F00000PKGJ|996|2014-06-10|62903
997|F00000PKGN|997|2014-06-10|62903
998|F00000PLXA|998|2014-06-10|62903
999|F00000PMTL|999|2014-06-10|62903
1000|F00000PMTR|1000|2014-06-10|62903
1001|F000000MBG|1001|2014-06-10|62903
1002|F000000MBM|1002|2014-06-10|62903
1003|F000000MBQ|1003|2014-06-10|62903
1004|F000000MBW|1004|2014-06-10|62903
1005|F000000MC2|1005|2014-06-10|62903
1006|F000000MC8|1006|2014-06-10|62903
1007|F000000MCC|1007|2014-06-10|62903
1008|F000000MCI|1008|2014-06-10|62903
1009|F000000MCM|1009|2014-06-10|62903
1010|F000000MCS|1010|2014-06-10|62903
1011|F000000MCW|1011|2014-06-10|62903
1012|F000000MD3|1012|2014-06-10|62903
1013|F000000MD9|1013|2014-06-10|62903
1014|F000000MDF|1014|2014-06-10|62903
1015|F000000MDN|1015|2014-06-10|62903
1016|F000000MDS|1016|2014-06-10|62903
1017|F000000MDX|1017|2014-06-10|62903
1018|F000000ME2|1018|2014-06-10|62903
1019|F000000ME7|1019|2014-06-10|62903
1020|F000000MED|1020|2014-06-10|62903
1021|F000000MEH|1021|2014-06-10|62903
1022|F000000MEL|1022|2014-06-10|62903
1023|F000000MEP|1023|2014-06-10|62903
1024|F000000MF0|1024|2014-06-10|62903
1025|F000000MF5|1025|2014-06-10|62903
1026|F000000MF9|1026|2014-06-10|62903
1027|F000000MFD|1027|2014-06-10|62903
1028|F000000MFH|1028|2014-06-10|62903
1029|F000000MFL|1029|2014-06-10|62903
1030|F000000MFP|1030|2014-06-10|62903
1031|F000000MFU|1031|2014-06-10|62903
1032|F000000MFZ|1032|2014-06-10|62903
1033|F000000MG5|1033|2014-06-10|62903
1034|F000000MGA|1034|2014-06-10|62903
1035|F000000MGE|1035|2014-06-10|62903
1036|F000000MGJ|1036|2014-06-10|62903
1037|F000000MGP|1037|2014-06-10|62903
1038|F000000MGV|1038|2014-06-10|62903
1039|F000000MH0|1039|2014-06-10|62903
1040|F000000MH6|1040|2014-06-10|62903
1041|F000000MHP|1041|2014-06-10|62903
1042|F000000MHT|1042|2014-06-10|62903
1043|F000000MI1|1043|2014-06-10|62903
1044|F000000MI5|1044|2014-06-10|62903
1045|F000000MIA|1045|2014-06-10|62903
1046|F000000MIE|1046|2014-06-10|62903
1047|F000000MII|1047|2014-06-10|62903
1048|F000000MIM|1048|2014-06-10|62903
1049|F000000MIR|1049|2014-06-10|62903
1050|F000000MIV|1050|2014-06-10|62903
1051|F00000445Y|1051|2014-06-10|62903
1052|F0000044HZ|1052|2014-06-10|62903
1053|F0000044T7|1053|2014-06-10|62903
1054|F0000045Z9|1054|2014-06-10|62903
1055|F00000460K|1055|2014-06-10|62903
1056|F000005F2A|1056|2014-06-10|62903
1057|F000005GE6|1057|2014-06-10|62903
1058|F000005GEH|1058|2014-06-10|62903
1059|F000005GVV|1059|2014-06-10|62903
1060|F000005HEZ|1060|2014-06-10|62903
1061|F000005HFZ|1061|2014-06-10|62903
1062|F000005HIC|1062|2014-06-10|62903
1063|F000005IC4|1063|2014-06-10|62903
1064|F000005IQC|1064|2014-06-10|62903
1065|F000005JQW|1065|2014-06-10|62903
1066|F000005K6D|1066|2014-06-10|62903
1067|F000005K6S|1067|2014-06-10|62903
1068|F000005KCR|1068|2014-06-10|62903
1069|F000005KCZ|1069|2014-06-10|62903
1070|F000005OHD|1070|2014-06-10|62903
1071|F000005PLI|1071|2014-06-10|62903
1072|F000005QIG|1072|2014-06-10|62903
1073|F00000GUWS|1073|2014-06-10|62903
1074|F00000GV7U|1074|2014-06-10|62903
1075|F00000GVIG|1075|2014-06-10|62903
1076|F00000GVIO|1076|2014-06-10|62903
1077|F00000GVV4|1077|2014-06-10|62903
1078|F00000GWLS|1078|2014-06-10|62903
1079|F00000GXEB|1079|2014-06-10|62903
1080|F00000GY61|1080|2014-06-10|62903
1081|F00000H077|1081|2014-06-10|62903
1082|F00000H0WQ|1082|2014-06-10|62903
1083|F00000H179|1083|2014-06-10|62903
1084|F00000H357|1084|2014-06-10|62903
1085|F00000H4UB|1085|2014-06-10|62903
1086|F00000H4UF|1086|2014-06-10|62903
1087|F00000H57L|1087|2014-06-10|62903
1088|F00000H68S|1088|2014-06-10|62903
1089|F00000H68W|1089|2014-06-10|62903
1090|F00000H6HT|1090|2014-06-10|62903
1091|F00000H6HX|1091|2014-06-10|62903
1092|F00000H6I1|1092|2014-06-10|62903
1093|F00000HHCJ|1093|2014-06-10|62903
1094|F00000IRGP|1094|2014-06-10|62903
1095|F00000IRRX|1095|2014-06-10|62903
1096|F00000IRS1|1096|2014-06-10|62903
1097|F00000ISZD|1097|2014-06-10|62903
1098|F00000ITID|1098|2014-06-10|62903
1099|F00000J3FY|1099|2014-06-10|62903
1100|F00000J3NY|1100|2014-06-10|62903
1101|F000000N8Z|1101|2014-06-10|62903
1102|F000000N9E|1102|2014-06-10|62903
1103|F000000N9Q|1103|2014-06-10|62903
1104|F000000NA1|1104|2014-06-10|62903
1105|F000000NAB|1105|2014-06-10|62903
1106|F000000NAK|1106|2014-06-10|62903
1107|F000000NAW|1107|2014-06-10|62903
1108|F000000NB5|1108|2014-06-10|62903
1109|F000000NBF|1109|2014-06-10|62903
1110|F000000NBQ|1110|2014-06-10|62903
1111|F000000NC3|1111|2014-06-10|62903
1112|F000000NCC|1112|2014-06-10|62903
1113|F000000NCM|1113|2014-06-10|62903
1114|F000000ND3|1114|2014-06-10|62903
1115|F000000NDD|1115|2014-06-10|62903
1116|F000000NDN|1116|2014-06-10|62903
1117|F000000NE2|1117|2014-06-10|62903
1118|F000000NEG|1118|2014-06-10|62903
1119|F000000NEO|1119|2014-06-10|62903
1120|F000000NEY|1120|2014-06-10|62903
1121|F000000NF8|1121|2014-06-10|62903
1122|F000000NFI|1122|2014-06-10|62903
1123|F000000NFR|1123|2014-06-10|62903
1124|F000000NG2|1124|2014-06-10|62903
1125|F000000NGB|1125|2014-06-10|62903
1126|F000000NGK|1126|2014-06-10|62903
1127|F000000NGV|1127|2014-06-10|62903
1128|F000000NH7|1128|2014-06-10|62903
1129|F000000NHD|1129|2014-06-10|62903
1130|F000000NHH|1130|2014-06-10|62903
1131|F000000NHL|1131|2014-06-10|62903
1132|F000000NHP|1132|2014-06-10|62903
1133|F000000NHU|1133|2014-06-10|62903
1134|F000000NHZ|1134|2014-06-10|62903
1135|F000000NI4|1135|2014-06-10|62903
1136|F000000NIE|1136|2014-06-10|62903
1137|F000000NIM|1137|2014-06-10|62903
1138|F000000NIU|1138|2014-06-10|62903
1139|F000000NJ0|1139|2014-06-10|62903
1140|F000000NJ4|1140|2014-06-10|62903
1141|F000000NJ9|1141|2014-06-10|62903
1142|F000000NJF|1142|2014-06-10|62903
1143|F000000NJN|1143|2014-06-10|62903
1144|F000000NJT|1144|2014-06-10|62903
1145|F000000NJX|1145|2014-06-10|62903
1146|F000000NK1|1146|2014-06-10|62903
1147|F000000NK5|1147|2014-06-10|62903
1148|F000000NK9|1148|2014-06-10|62903
1149|F000000NKE|1149|2014-06-10|62903
1150|F000000NKI|1150|2014-06-10|62903
1151|F000000MQ6|1151|2014-06-10|62903
1152|F000000MQF|1152|2014-06-10|62903
1153|F000000MQO|1153|2014-06-10|62903
1154|F000000MQW|1154|2014-06-10|62903
1155|F000000MR6|1155|2014-06-10|62903
1156|F000000MRF|1156|2014-06-10|62903
1157|F000000MRT|1157|2014-06-10|62903
1158|F000000MS4|1158|2014-06-10|62903
1159|F000000MSC|1159|2014-06-10|62903
1160|F000000MSK|1160|2014-06-10|62903
1161|F000000MSS|1161|2014-06-10|62903
1162|F000000MT2|1162|2014-06-10|62903
1163|F000000MTC|1163|2014-06-10|62903
1164|F000000MTU|1164|2014-06-10|62903
1165|F000000MU7|1165|2014-06-10|62903
1166|F000000MUG|1166|2014-06-10|62903
1167|F000000MUQ|1167|2014-06-10|62903
1168|F000000MV2|1168|2014-06-10|62903
1169|F000000MVA|1169|2014-06-10|62903
1170|F000000MVJ|1170|2014-06-10|62903
1171|F000000MVR|1171|2014-06-10|62903
1172|F000000MW3|1172|2014-06-10|62903
1173|F000000MWB|1173|2014-06-10|62903
1174|F000000MWO|1174|2014-06-10|62903
1175|F000000MWW|1175|2014-06-10|62903
1176|F000000MX4|1176|2014-06-10|62903
1177|F000000MXD|1177|2014-06-10|62903
1178|F000000MXM|1178|2014-06-10|62903
1179|F000000MXT|1179|2014-06-10|62903
1180|F000000MXX|1180|2014-06-10|62903
1181|F000000MY2|1181|2014-06-10|62903
1182|F000000MY6|1182|2014-06-10|62903
1183|F000000MYA|1183|2014-06-10|62903
1184|F000000MYE|1184|2014-06-10|62903
1185|F000000MYI|1185|2014-06-10|62903
1186|F000000MYN|1186|2014-06-10|62903
1187|F000000MYW|1187|2014-06-10|62903
1188|F000000MZ3|1188|2014-06-10|62903
1189|F000000MZ8|1189|2014-06-10|62903
1190|F000000MZC|1190|2014-06-10|62903
1191|F000000MZG|1191|2014-06-10|62903
1192|F000000MZL|1192|2014-06-10|62903
1193|F000000MZR|1193|2014-06-10|62903
1194|F000000MZV|1194|2014-06-10|62903
1195|F000000MZZ|1195|2014-06-10|62903
1196|F000000N03|1196|2014-06-10|62903
1197|F000000N0C|1197|2014-06-10|62903
1198|F000000N0G|1198|2014-06-10|62903
1199|F000000N0K|1199|2014-06-10|62903
1200|F000000N0P|1200|2014-06-10|62903
1201|F00000O98K|1201|2014-06-10|62903
1202|F00000OARJ|1202|2014-06-10|62903
1203|F00000OBBM|1203|2014-06-10|62903
1204|F00000ODIK|1204|2014-06-10|62903
1205|F00000ODSW|1205|2014-06-10|62903
1206|F00000ODT4|1206|2014-06-10|62903
1207|F00000OET2|1207|2014-06-10|62903
1208|F00000OJD8|1208|2014-06-10|62903
1209|F00000OJWD|1209|2014-06-10|62903
1210|F00000OL6B|1210|2014-06-10|62903
1211|F00000OMDN|1211|2014-06-10|62903
1212|F00000ON5V|1212|2014-06-10|62903
1213|F00000OOR2|1213|2014-06-10|62903
1214|F00000OPEG|1214|2014-06-10|62903
1215|F00000OQR3|1215|2014-06-10|62903
1216|F00000OS1E|1216|2014-06-10|62903
1217|F00000OSE5|1217|2014-06-10|62903
1218|F00000OTVF|1218|2014-06-10|62903
1219|F00000OUKF|1219|2014-06-10|62903
1220|F00000OWTX|1220|2014-06-10|62903
1221|F00000OXT9|1221|2014-06-10|62903
1222|F00000OZ0H|1222|2014-06-10|62903
1223|F00000P05V|1223|2014-06-10|62903
1224|F00000P7R7|1224|2014-06-10|62903
1225|F00000P7RG|1225|2014-06-10|62903
1226|F00000P9JF|1226|2014-06-10|62903
1227|F00000P9Y2|1227|2014-06-10|62903
1228|F00000PEN3|1228|2014-06-10|62903
1229|F00000PG4E|1229|2014-06-10|62903
1230|F00000PG4J|1230|2014-06-10|62903
1231|F00000PG4Q|1231|2014-06-10|62903
1232|F00000PGRS|1232|2014-06-10|62903
1233|F00000PGRX|1233|2014-06-10|62903
1234|F00000PGS1|1234|2014-06-10|62903
1235|F00000PGS5|1235|2014-06-10|62903
1236|F00000PHN9|1236|2014-06-10|62903
1237|F00000PI84|1237|2014-06-10|62903
1238|F00000PIJ2|1238|2014-06-10|62903
1239|F00000PIJ6|1239|2014-06-10|62903
1240|F00000PIME|1240|2014-06-10|62903
1241|F00000PJPS|1241|2014-06-10|62903
1242|F00000PKG2|1242|2014-06-10|62903
1243|F00000PKG9|1243|2014-06-10|62903
1244|F00000PKGD|1244|2014-06-10|62903
1245|F00000PKGH|1245|2014-06-10|62903
1246|F00000PKGL|1246|2014-06-10|62903
1247|F00000PLX8|1247|2014-06-10|62903
1248|F00000PLXC|1248|2014-06-10|62903
1249|F00000PMTP|1249|2014-06-10|62903
1250|F00000PO9A|1250|2014-06-10|62903
1251|F000000M30|1251|2014-06-10|62903
1252|F000000M32|1252|2014-06-10|62903
1253|F000000M39|1253|2014-06-10|62903
1254|F000000M3D|1254|2014-06-10|62903
1255|F000000M3G|1255|2014-06-10|62903
1256|F000000M3I|1256|2014-06-10|62903
1257|F000000M3M|1257|2014-06-10|62903
1258|F000000M3O|1258|2014-06-10|62903
1259|F000000M3R|1259|2014-06-10|62903
1260|F000000M3T|1260|2014-06-10|62903
1261|F000000M3V|1261|2014-06-10|62903
1262|F000000M3X|1262|2014-06-10|62903
1263|F000000M3Z|1263|2014-06-10|62903
1264|F000000M44|1264|2014-06-10|62903
1265|F000000M46|1265|2014-06-10|62903
1266|F000000M49|1266|2014-06-10|62903
1267|F000000M4B|1267|2014-06-10|62903
1268|F000000M4D|1268|2014-06-10|62903
1269|F000000M4H|1269|2014-06-10|62903
1270|F000000M4J|1270|2014-06-10|62903
1271|F000000M4L|1271|2014-06-10|62903
1272|F000000M4N|1272|2014-06-10|62903
1273|F000000M4Q|1273|2014-06-10|62903
1274|F000000M4U|1274|2014-06-10|62903
1275|F000000M4W|1275|2014-06-10|62903
1276|F000000M4Z|1276|2014-06-10|62903
1277|F000000M52|1277|2014-06-10|62903
1278|F000000M54|1278|2014-06-10|62903
1279|F000000M56|1279|2014-06-10|62903
1280|F000000M58|1280|2014-06-10|62903
1281|F000000M5B|1281|2014-06-10|62903
1282|F000000M5D|1282|2014-06-10|62903
