Portfolio_Id|_CurrencyId|_ExternalId|PortfolioList_Id|DataEffectiveDT|DataObjectInstanceVersionKey
1|JPY|FSUSA0AHAB|1|2014-06-10|62903
2|JPY|FSUSA08IVS|2|2014-06-10|62903
3|JPY|FSUSA08K7W|3|2014-06-10|62903
4|JPY|FSUSA08K5Y|4|2014-06-10|62903
5|JPY|FSUSA08JQI|5|2014-06-10|62903
6|JPY|FSUSA08JDR|6|2014-06-10|62903
7|JPY|FSUSA0APV5|7|2014-06-10|62903
8|JPY|FSUSA0ANBO|8|2014-06-10|62903
9|JPY|FSUSA08JOI|9|2014-06-10|62903
10|JPY|FSUSA0AN60|10|2014-06-10|62903
11|JPY|FSUSA08JWW|11|2014-06-10|62903
12|JPY|FSUSA08JV0|12|2014-06-10|62903
13|JPY|FSUSA08VAS|13|2014-06-10|62903
14|JPY|FSUSA08VD0|14|2014-06-10|62903
15|JPY|FSUSA08VES|15|2014-06-10|62903
16|JPY|FSUSA09073|16|2014-06-10|62903
17|JPY|FSUSA0APKS|17|2014-06-10|62903
18|JPY|FSUSA0ALRS|18|2014-06-10|62903
19|JPY|FSUSA09P47|19|2014-06-10|62903
20|JPY|FSUSA09RPK|20|2014-06-10|62903
21|JPY|FSUSA09V9N|21|2014-06-10|62903
22|JPY|FSUSA0A2N8|22|2014-06-10|62903
23|JPY|FSUSA0A3TR|23|2014-06-10|62903
24|JPY|FSUSA0A467|24|2014-06-10|62903
25|JPY|FSUSA0A6Z8|25|2014-06-10|62903
26|JPY|FSUSA0A82L|26|2014-06-10|62903
27|JPY|FSUSA0A9CW|27|2014-06-10|62903
28|JPY|FSUSA0AEYE|28|2014-06-10|62903
29|JPY|FSUSA0AGID|29|2014-06-10|62903
30|JPY|FSUSA0AI9O|30|2014-06-10|62903
31|JPY|FSUSA0AN0X|31|2014-06-10|62903
32|JPY|FSUSA0ANYC|32|2014-06-10|62903
33|JPY|FSUSA0AP3F|33|2014-06-10|62903
34|JPY|FSUSA0ARPF|34|2014-06-10|62903
35|JPY|FSUSA0ASQ2|35|2014-06-10|62903
36|JPY|FSUSA0AUTJ|36|2014-06-10|62903
37|JPY|FSUSA0AW67|37|2014-06-10|62903
38|JPY|FSUSA0AXWQ|38|2014-06-10|62903
39|JPY|FSUSA0AZ6E|39|2014-06-10|62903
40|JPY|FSUSA0AZN3|40|2014-06-10|62903
41|JPY|FSUSA0B00I|41|2014-06-10|62903
42|JPY|FSUSA0B180|42|2014-06-10|62903
43|JPY|FSUSA0B2GY|43|2014-06-10|62903
44|JPY|FSUSA0B2X4|44|2014-06-10|62903
45|JPY|FSUSA0B3SY|45|2014-06-10|62903
46|JPY|FSUSA0B4F6|46|2014-06-10|62903
47|JPY|FSUSA0B51D|47|2014-06-10|62903
48|JPY|FSUSA0B5UK|48|2014-06-10|62903
49|JPY|FSUSA0B654|49|2014-06-10|62903
50|JPY|FSUSA0B7IA|50|2014-06-10|62903
51|JPY|FSUSA08K4U|51|2014-06-10|62903
52|JPY|FSUSA0AH2J|52|2014-06-10|62903
53|JPY|FSUSA08J3B|53|2014-06-10|62903
54|JPY|FSUSA08J4Y|54|2014-06-10|62903
55|JPY|FSUSA0AKE4|55|2014-06-10|62903
56|JPY|FSUSA0AH5B|56|2014-06-10|62903
57|JPY|FSUSA08K75|57|2014-06-10|62903
58|JPY|FSUSA08K78|58|2014-06-10|62903
59|JPY|FSUSA08K8I|59|2014-06-10|62903
60|JPY|FSUSA08K73|60|2014-06-10|62903
61|JPY|FSUSA08JAL|61|2014-06-10|62903
62|JPY|FSUSA08KA1|62|2014-06-10|62903
63|JPY|FSUSA08JAS|63|2014-06-10|62903
64|JPY|FSUSA08KB0|64|2014-06-10|62903
65|JPY|FSUSA08KBH|65|2014-06-10|62903
66|JPY|FSUSA0ANA9|66|2014-06-10|62903
67|JPY|FSUSA08K19|67|2014-06-10|62903
68|JPY|FSUSA0AH90|68|2014-06-10|62903
69|JPY|FSUSA08K1O|69|2014-06-10|62903
70|JPY|FSUSA08K11|70|2014-06-10|62903
71|JPY|FSUSA08K2M|71|2014-06-10|62903
72|JPY|FSUSA08K5N|72|2014-06-10|62903
73|JPY|FSUSA08K6E|73|2014-06-10|62903
74|JPY|FSUSA08KAE|74|2014-06-10|62903
75|JPY|FSUSA08J70|75|2014-06-10|62903
76|JPY|FSUSA08J61|76|2014-06-10|62903
77|JPY|FSUSA08J60|77|2014-06-10|62903
78|JPY|FSUSA08J6M|78|2014-06-10|62903
79|JPY|FSUSA08J6H|79|2014-06-10|62903
80|JPY|FSUSA08J6K|80|2014-06-10|62903
81|JPY|FSUSA0AHA1|81|2014-06-10|62903
82|JPY|FSUSA0AOM8|82|2014-06-10|62903
83|JPY|FSUSA08J65|83|2014-06-10|62903
84|JPY|F000000M09|84|2014-06-10|62903
85|JPY|FSUSA08J5E|85|2014-06-10|62903
86|JPY|FSUSA08J42|86|2014-06-10|62903
87|JPY|FSUSA0AI3G|87|2014-06-10|62903
88|JPY|FSUSA08JZA|88|2014-06-10|62903
89|JPY|FSUSA0AP2Y|89|2014-06-10|62903
90|JPY|FSUSA08J20|90|2014-06-10|62903
91|JPY|FSUSA08J2M|91|2014-06-10|62903
92|JPY|FSUSA08ISQ|92|2014-06-10|62903
93|JPY|FSUSA08ISK|93|2014-06-10|62903
94|JPY|FSUSA0AG2D|94|2014-06-10|62903
95|JPY|FSUSA0AOHI|95|2014-06-10|62903
96|JPY|FSUSA08J8M|96|2014-06-10|62903
97|JPY|FSUSA0AOUN|97|2014-06-10|62903
98|JPY|FSUSA08J92|98|2014-06-10|62903
99|JPY|FSUSA08J9X|99|2014-06-10|62903
100|JPY|FSUSA0AOTK|100|2014-06-10|62903
101|JPY|FSUSA08K6J|101|2014-06-10|62903
102|JPY|FSUSA08K9D|102|2014-06-10|62903
103|JPY|FSUSA08J2F|103|2014-06-10|62903
104|JPY|FSUSA08J7B|104|2014-06-10|62903
105|JPY|FSUSA08JBY|105|2014-06-10|62903
106|JPY|FSUSA08IW0|106|2014-06-10|62903
107|JPY|FSUSA08JI0|107|2014-06-10|62903
108|JPY|FSUSA08JPY|108|2014-06-10|62903
109|JPY|FSUSA08JT9|109|2014-06-10|62903
110|JPY|FSUSA08K0D|110|2014-06-10|62903
111|JPY|FSUSA08KA3|111|2014-06-10|62903
112|JPY|FSUSA08K0P|112|2014-06-10|62903
113|JPY|FSUSA09Z0G|113|2014-06-10|62903
114|JPY|FSUSA08J5O|114|2014-06-10|62903
115|JPY|FSUSA08JZC|115|2014-06-10|62903
116|JPY|FSUSA08J0X|116|2014-06-10|62903
117|JPY|FSUSA08J8W|117|2014-06-10|62903
118|JPY|FSUSA08JRK|118|2014-06-10|62903
119|JPY|FSUSA08J7O|119|2014-06-10|62903
120|JPY|FSUSA08IUQ|120|2014-06-10|62903
121|JPY|FSUSA0AG3S|121|2014-06-10|62903
122|JPY|FSUSA08JE5|122|2014-06-10|62903
123|JPY|FSUSA08J1F|123|2014-06-10|62903
124|JPY|FSUSA08JKR|124|2014-06-10|62903
125|JPY|FSUSA08JJL|125|2014-06-10|62903
126|JPY|FSUSA0AP41|126|2014-06-10|62903
127|JPY|FSUSA08IV8|127|2014-06-10|62903
128|JPY|FSUSA08IXI|128|2014-06-10|62903
129|JPY|FSUSA08IZR|129|2014-06-10|62903
130|JPY|FSUSA08JGZ|130|2014-06-10|62903
131|JPY|FSUSA08JFJ|131|2014-06-10|62903
132|JPY|FSUSA08JHV|132|2014-06-10|62903
133|JPY|FSUSA0AOWQ|133|2014-06-10|62903
134|JPY|FSUSA08JF2|134|2014-06-10|62903
135|JPY|FSUSA08JP5|135|2014-06-10|62903
136|JPY|FSUSA08JOG|136|2014-06-10|62903
137|JPY|FSUSA0ALS0|137|2014-06-10|62903
138|JPY|FSUSA08JN4|138|2014-06-10|62903
139|JPY|FSUSA08JTH|139|2014-06-10|62903
140|JPY|FSUSA08JSD|140|2014-06-10|62903
141|JPY|FSUSA08JWV|141|2014-06-10|62903
142|JPY|FSUSA08JY8|142|2014-06-10|62903
143|JPY|FSUSA0AMB7|143|2014-06-10|62903
144|JPY|FSUSA08JY7|144|2014-06-10|62903
145|JPY|FSUSA08JTA|145|2014-06-10|62903
146|JPY|FSUSA08JRW|146|2014-06-10|62903
147|JPY|FSUSA08V9K|147|2014-06-10|62903
148|JPY|FSUSA08VA3|148|2014-06-10|62903
149|JPY|FSUSA08VAL|149|2014-06-10|62903
150|JPY|FSUSA08ITL|150|2014-06-10|62903
151|JPY|FSUSA0AJQO|151|2014-06-10|62903
152|JPY|FSUSA08K5L|152|2014-06-10|62903
153|JPY|FSUSA0AOT0|153|2014-06-10|62903
154|JPY|FSUSA08JB2|154|2014-06-10|62903
155|JPY|FSUSA08JJZ|155|2014-06-10|62903
156|JPY|FSUSA08IZH|156|2014-06-10|62903
157|JPY|FSUSA0AOW3|157|2014-06-10|62903
158|JPY|FSUSA08JPM|158|2014-06-10|62903
159|JPY|FSUSA08JVZ|159|2014-06-10|62903
160|JPY|FSUSA08JWD|160|2014-06-10|62903
161|JPY|FSUSA08V9V|161|2014-06-10|62903
162|JPY|FSUSA08VBX|162|2014-06-10|62903
163|JPY|FSUSA08JTJ|163|2014-06-10|62903
164|JPY|FSUSA0ANB7|164|2014-06-10|62903
165|JPY|FSUSA0963Q|165|2014-06-10|62903
166|JPY|FSUSA09CEC|166|2014-06-10|62903
167|JPY|FSUSA09OG9|167|2014-06-10|62903
168|JPY|FSUSA0APOP|168|2014-06-10|62903
169|JPY|FSUSA09V48|169|2014-06-10|62903
170|JPY|FSUSA0APP5|170|2014-06-10|62903
171|JPY|FSUSA0A1YD|171|2014-06-10|62903
172|JPY|FSUSA0A461|172|2014-06-10|62903
173|JPY|FSUSA0A6FX|173|2014-06-10|62903
174|JPY|FSUSA0A7K5|174|2014-06-10|62903
175|JPY|FSUSA0A8ZT|175|2014-06-10|62903
176|JPY|FSUSA0A9Q6|176|2014-06-10|62903
177|JPY|FSUSA0AFTI|177|2014-06-10|62903
178|JPY|FSUSA0AI69|178|2014-06-10|62903
179|JPY|FSUSA0ALPK|179|2014-06-10|62903
180|JPY|FSUSA0ANQV|180|2014-06-10|62903
181|JPY|FSUSA0AOKP|181|2014-06-10|62903
182|JPY|FSUSA0AQDO|182|2014-06-10|62903
183|JPY|FSUSA0ARPN|183|2014-06-10|62903
184|JPY|FSUSA0ASXP|184|2014-06-10|62903
185|JPY|FSUSA0AW09|185|2014-06-10|62903
186|JPY|FSUSA0AXFX|186|2014-06-10|62903
187|JPY|FSUSA0AY4X|187|2014-06-10|62903
188|JPY|FSUSA0AZK4|188|2014-06-10|62903
189|JPY|FSUSA0AZOU|189|2014-06-10|62903
190|JPY|FSUSA0B104|190|2014-06-10|62903
191|JPY|FSUSA0B1II|191|2014-06-10|62903
192|JPY|FSUSA0B2RZ|192|2014-06-10|62903
193|JPY|FSUSA0B3AS|193|2014-06-10|62903
194|JPY|FSUSA0B3X3|194|2014-06-10|62903
195|JPY|FSUSA0B4GY|195|2014-06-10|62903
196|JPY|FSUSA0B56Z|196|2014-06-10|62903
197|JPY|FSUSA0B5UR|197|2014-06-10|62903
198|JPY|FSUSA0B75Q|198|2014-06-10|62903
199|JPY|FSUSA0B7KY|199|2014-06-10|62903
200|JPY|FSUSA0AH87|200|2014-06-10|62903
201|JPY|FSUSA08J8N|201|2014-06-10|62903
202|JPY|FSUSA08JLK|202|2014-06-10|62903
203|JPY|FSUSA096EM|203|2014-06-10|62903
204|JPY|FSUSA08JYU|204|2014-06-10|62903
205|JPY|FSUSA08KAU|205|2014-06-10|62903
206|JPY|FSUSA08K95|206|2014-06-10|62903
207|JPY|FSUSA0AL47|207|2014-06-10|62903
208|JPY|FSUSA08JM8|208|2014-06-10|62903
209|JPY|FSUSA08J7U|209|2014-06-10|62903
210|JPY|FSUSA08ITY|210|2014-06-10|62903
211|JPY|FSUSA0ALGN|211|2014-06-10|62903
212|JPY|FSUSA08K4L|212|2014-06-10|62903
213|JPY|FSUSA08J06|213|2014-06-10|62903
214|JPY|FSUSA08IWJ|214|2014-06-10|62903
215|JPY|FSUSA0AJGR|215|2014-06-10|62903
216|JPY|FSUSA0ANBP|216|2014-06-10|62903
217|JPY|FSUSA08JPK|217|2014-06-10|62903
218|JPY|FSUSA08JOP|218|2014-06-10|62903
219|JPY|FSUSA0AN61|219|2014-06-10|62903
220|JPY|FSUSA08JUX|220|2014-06-10|62903
221|JPY|FSUSA08JW1|221|2014-06-10|62903
222|JPY|FSUSA08JXX|222|2014-06-10|62903
223|JPY|FSUSA08V97|223|2014-06-10|62903
224|JPY|FSUSA08VAB|224|2014-06-10|62903
225|JPY|FSUSA08VBB|225|2014-06-10|62903
226|JPY|FSUSA08VCJ|226|2014-06-10|62903
227|JPY|FSUSA0AJH0|227|2014-06-10|62903
228|JPY|FSUSA08VED|228|2014-06-10|62903
229|JPY|FSUSA0AN9R|229|2014-06-10|62903
230|JPY|FSUSA0AI8O|230|2014-06-10|62903
231|JPY|FSUSA0907H|231|2014-06-10|62903
232|JPY|FSUSA09AIW|232|2014-06-10|62903
233|JPY|FSUSA0ALNN|233|2014-06-10|62903
234|JPY|FSUSA0ALB0|234|2014-06-10|62903
235|JPY|FSUSA09IBY|235|2014-06-10|62903
236|JPY|FSUSA09P3Z|236|2014-06-10|62903
237|JPY|FSUSA0APOL|237|2014-06-10|62903
238|JPY|FSUSA09PNB|238|2014-06-10|62903
239|JPY|F000002P73|239|2014-06-10|62903
240|JPY|FSUSA0APOZ|240|2014-06-10|62903
241|JPY|F000002T7Y|241|2014-06-10|62903
242|JPY|F000002XJO|242|2014-06-10|62903
243|JPY|FSUSA0A1AN|243|2014-06-10|62903
244|JPY|FSUSA0A3PT|244|2014-06-10|62903
245|JPY|FSUSA0APQ8|245|2014-06-10|62903
246|JPY|FSUSA0APPO|246|2014-06-10|62903
247|JPY|FSUSA0A3PC|247|2014-06-10|62903
248|JPY|FSUSA0A6TQ|248|2014-06-10|62903
249|JPY|F000004144|249|2014-06-10|62903
250|JPY|FSUSA08K09|250|2014-06-10|62903
251|JPY|FSUSA0AKEC|251|2014-06-10|62903
252|JPY|FSUSA08JAN|252|2014-06-10|62903
253|JPY|FSUSA08KAX|253|2014-06-10|62903
254|JPY|FSUSA08K1I|254|2014-06-10|62903
255|JPY|FSUSA08ISV|255|2014-06-10|62903
256|JPY|F000000LZB|256|2014-06-10|62903
257|JPY|FSUSA08J5U|257|2014-06-10|62903
258|JPY|FSUSA08K5R|258|2014-06-10|62903
259|JPY|FSUSA08JZ4|259|2014-06-10|62903
260|JPY|FSUSA08ISF|260|2014-06-10|62903
261|JPY|FSUSA08J8O|261|2014-06-10|62903
262|JPY|FSUSA08JM6|262|2014-06-10|62903
263|JPY|FSUSA0AI6C|263|2014-06-10|62903
264|JPY|FSUSA08J83|264|2014-06-10|62903
265|JPY|FSUSA08JBF|265|2014-06-10|62903
266|JPY|FSUSA08JEK|266|2014-06-10|62903
267|JPY|FSUSA08JDL|267|2014-06-10|62903
268|JPY|FSUSA08JBZ|268|2014-06-10|62903
269|JPY|FSUSA08JKH|269|2014-06-10|62903
270|JPY|FSUSA08JLF|270|2014-06-10|62903
271|JPY|FSUSA08K40|271|2014-06-10|62903
272|JPY|FSUSA08IZB|272|2014-06-10|62903
273|JPY|FSUSA08IX9|273|2014-06-10|62903
274|JPY|FSUSA08JFB|274|2014-06-10|62903
275|JPY|FSUSA08JI6|275|2014-06-10|62903
276|JPY|FSUSA08JF6|276|2014-06-10|62903
277|JPY|FSUSA08JOU|277|2014-06-10|62903
278|JPY|FSUSA08JMX|278|2014-06-10|62903
279|JPY|FSUSA08JP9|279|2014-06-10|62903
280|JPY|FSUSA08JN5|280|2014-06-10|62903
281|JPY|FSUSA0AMAE|281|2014-06-10|62903
282|JPY|FSUSA08JTP|282|2014-06-10|62903
283|JPY|FSUSA08JU7|283|2014-06-10|62903
284|JPY|FSUSA08JUO|284|2014-06-10|62903
285|JPY|FSUSA08J3C|285|2014-06-10|62903
286|JPY|FSUSA08J4U|286|2014-06-10|62903
287|JPY|FSUSA0AJUS|287|2014-06-10|62903
288|JPY|FSUSA08K72|288|2014-06-10|62903
289|JPY|FSUSA08K6K|289|2014-06-10|62903
290|JPY|FSUSA08K6V|290|2014-06-10|62903
291|JPY|FSUSA08K81|291|2014-06-10|62903
292|JPY|FSUSA08KAM|292|2014-06-10|62903
293|JPY|FSUSA08KBB|293|2014-06-10|62903
294|JPY|FSUSA08KB9|294|2014-06-10|62903
295|JPY|FSUSA0ANA2|295|2014-06-10|62903
296|JPY|FSUSA08K17|296|2014-06-10|62903
297|JPY|FSUSA08K2L|297|2014-06-10|62903
298|JPY|FSUSA0AKP4|298|2014-06-10|62903
299|JPY|FSUSA08JZT|299|2014-06-10|62903
300|JPY|FSUSA08K4V|300|2014-06-10|62903
301|JPY|FSUSA08JYV|301|2014-06-10|62903
302|JPY|FSUSA08K0F|302|2014-06-10|62903
303|JPY|FSUSA08K76|303|2014-06-10|62903
304|JPY|FSUSA08K7K|304|2014-06-10|62903
305|JPY|FSUSA08JAI|305|2014-06-10|62903
306|JPY|FSUSA08J2V|306|2014-06-10|62903
307|JPY|FSUSA08KB6|307|2014-06-10|62903
308|JPY|FSUSA08K1J|308|2014-06-10|62903
309|JPY|FSUSA08K13|309|2014-06-10|62903
310|JPY|FSUSA08K5J|310|2014-06-10|62903
311|JPY|FSUSA08JE1|311|2014-06-10|62903
312|JPY|FSUSA096EW|312|2014-06-10|62903
313|JPY|FSUSA0AOMN|313|2014-06-10|62903
314|JPY|FSUSA08J72|314|2014-06-10|62903
315|JPY|FSUSA09V4O|315|2014-06-10|62903
316|JPY|FSUSA08J5T|316|2014-06-10|62903
317|JPY|FSUSA08J55|317|2014-06-10|62903
318|JPY|FSUSA08J3Z|318|2014-06-10|62903
319|JPY|FSUSA08J1Z|319|2014-06-10|62903
320|JPY|FSUSA0AFUP|320|2014-06-10|62903
321|JPY|FSUSA0AFWB|321|2014-06-10|62903
322|JPY|FSUSA08J0Y|322|2014-06-10|62903
323|JPY|FSUSA08VB2|323|2014-06-10|62903
324|JPY|FSUSA08J9U|324|2014-06-10|62903
325|JPY|FSUSA08JQF|325|2014-06-10|62903
326|JPY|FSUSA08JR6|326|2014-06-10|62903
327|JPY|FSUSA08JYN|327|2014-06-10|62903
328|JPY|FSUSA08J82|328|2014-06-10|62903
329|JPY|FSUSA08IUS|329|2014-06-10|62903
330|JPY|FSUSA08K29|330|2014-06-10|62903
331|JPY|FSUSA08ITS|331|2014-06-10|62903
332|JPY|FSUSA08ITU|332|2014-06-10|62903
333|JPY|FSUSA08JEC|333|2014-06-10|62903
334|JPY|FSUSA08JD6|334|2014-06-10|62903
335|JPY|FSUSA08J19|335|2014-06-10|62903
336|JPY|F000000M6B|336|2014-06-10|62903
337|JPY|FSUSA08JBX|337|2014-06-10|62903
338|JPY|FSUSA08JLB|338|2014-06-10|62903
339|JPY|FSUSA08JK8|339|2014-06-10|62903
340|JPY|FSUSA08JKZ|340|2014-06-10|62903
341|JPY|FSUSA08K44|341|2014-06-10|62903
342|JPY|FSUSA08K3Y|342|2014-06-10|62903
343|JPY|FSUSA08IY1|343|2014-06-10|62903
344|JPY|FSUSA08IW2|344|2014-06-10|62903
345|JPY|FSUSA0AIYU|345|2014-06-10|62903
346|JPY|FSUSA08IXS|346|2014-06-10|62903
347|JPY|FSUSA08IVR|347|2014-06-10|62903
348|JPY|FSUSA08JJ1|348|2014-06-10|62903
349|JPY|FSUSA08JGR|349|2014-06-10|62903
350|JPY|FSUSA08K4W|350|2014-06-10|62903
351|JPY|FSUSA08K4X|351|2014-06-10|62903
352|JPY|FSUSA08K4Y|352|2014-06-10|62903
353|JPY|FSUSA08K08|353|2014-06-10|62903
354|JPY|FSUSA0AOKF|354|2014-06-10|62903
355|JPY|FSUSA08J39|355|2014-06-10|62903
356|JPY|FSUSA0AOLB|356|2014-06-10|62903
357|JPY|FSUSA0AJUU|357|2014-06-10|62903
358|JPY|FSUSA08J4M|358|2014-06-10|62903
359|JPY|FSUSA08J4X|359|2014-06-10|62903
360|JPY|FSUSA08K8G|360|2014-06-10|62903
361|JPY|FSUSA08K79|361|2014-06-10|62903
362|JPY|FSUSA08K77|362|2014-06-10|62903
363|JPY|FSUSA08K74|363|2014-06-10|62903
364|JPY|FSUSA08K6Z|364|2014-06-10|62903
365|JPY|FSUSA08K6Y|365|2014-06-10|62903
366|JPY|FSUSA08K8P|366|2014-06-10|62903
367|JPY|FSUSA08K7L|367|2014-06-10|62903
368|JPY|FSUSA08K92|368|2014-06-10|62903
369|JPY|FSUSA08JAM|369|2014-06-10|62903
370|JPY|FSUSA08JAK|370|2014-06-10|62903
371|JPY|FSUSA08JAH|371|2014-06-10|62903
372|JPY|FSUSA08JAJ|372|2014-06-10|62903
373|JPY|FSUSA08K9Y|373|2014-06-10|62903
374|JPY|FSUSA08JAW|374|2014-06-10|62903
375|JPY|FSUSA08J2Z|375|2014-06-10|62903
376|JPY|FSUSA08KB1|376|2014-06-10|62903
377|JPY|FSUSA08KAZ|377|2014-06-10|62903
378|JPY|FSUSA08KBE|378|2014-06-10|62903
379|JPY|FSUSA08KAY|379|2014-06-10|62903
380|JPY|FSUSA08K15|380|2014-06-10|62903
381|JPY|FSUSA0ANA0|381|2014-06-10|62903
382|JPY|FSUSA08K1B|382|2014-06-10|62903
383|JPY|FSUSA0AH8U|383|2014-06-10|62903
384|JPY|FSUSA08K0K|384|2014-06-10|62903
385|JPY|FSUSA0AKP0|385|2014-06-10|62903
386|JPY|FSUSA08K1L|386|2014-06-10|62903
387|JPY|FSUSA08K1G|387|2014-06-10|62903
388|JPY|FSUSA0ANA7|388|2014-06-10|62903
389|JPY|FSUSA08K1C|389|2014-06-10|62903
390|JPY|FSUSA08K2T|390|2014-06-10|62903
391|JPY|FSUSA08K5Q|391|2014-06-10|62903
392|JPY|FSUSA08K5F|392|2014-06-10|62903
393|JPY|FSUSA08IT4|393|2014-06-10|62903
394|JPY|FSUSA08ISX|394|2014-06-10|62903
395|JPY|FSUSA08JDY|395|2014-06-10|62903
396|JPY|FSUSA08JAD|396|2014-06-10|62903
397|JPY|FSUSA08KA7|397|2014-06-10|62903
398|JPY|FSUSA08K96|398|2014-06-10|62903
399|JPY|FSUSA096EX|399|2014-06-10|62903
400|JPY|FSUSA08J4C|400|2014-06-10|62903
401|JPY|FSUSA08KAF|401|2014-06-10|62903
402|JPY|FSUSA08K1H|402|2014-06-10|62903
403|JPY|FSUSA08J5V|403|2014-06-10|62903
404|JPY|FSUSA08J3U|404|2014-06-10|62903
405|JPY|FSUSA08J10|405|2014-06-10|62903
406|JPY|FSUSA08JRD|406|2014-06-10|62903
407|JPY|FSUSA08K2G|407|2014-06-10|62903
408|JPY|FSUSA08JE9|408|2014-06-10|62903
409|JPY|F000000M6O|409|2014-06-10|62903
410|JPY|FSUSA08K42|410|2014-06-10|62903
411|JPY|FSUSA08IYN|411|2014-06-10|62903
412|JPY|FSUSA0AP0T|412|2014-06-10|62903
413|JPY|FSUSA0ALOM|413|2014-06-10|62903
414|JPY|FSUSA0AJMN|414|2014-06-10|62903
415|JPY|FSUSA0AMAM|415|2014-06-10|62903
416|JPY|FSUSA08JRQ|416|2014-06-10|62903
417|JPY|FSUSA08K1Q|417|2014-06-10|62903
418|JPY|FSUSA0AOL8|418|2014-06-10|62903
419|JPY|FSUSA08K71|419|2014-06-10|62903
420|JPY|FSUSA08K8A|420|2014-06-10|62903
421|JPY|FSUSA08K1R|421|2014-06-10|62903
422|JPY|FSUSA08K0S|422|2014-06-10|62903
423|JPY|FSUSA08J34|423|2014-06-10|62903
424|JPY|FSUSA08ISY|424|2014-06-10|62903
425|JPY|FSUSA08JAA|425|2014-06-10|62903
426|JPY|FSUSA0AKP5|426|2014-06-10|62903
427|JPY|FSUSA08J67|427|2014-06-10|62903
428|JPY|FSUSA08J46|428|2014-06-10|62903
429|JPY|FSUSA08J1W|429|2014-06-10|62903
430|JPY|FSUSA0AFW2|430|2014-06-10|62903
431|JPY|FSUSA08J3J|431|2014-06-10|62903
432|JPY|FSUSA08J9G|432|2014-06-10|62903
433|JPY|FSUSA08J9H|433|2014-06-10|62903
434|JPY|FSUSA08JR4|434|2014-06-10|62903
435|JPY|FSUSA08JRH|435|2014-06-10|62903
436|JPY|FSUSA08JYI|436|2014-06-10|62903
437|JPY|FSUSA08J7H|437|2014-06-10|62903
438|JPY|FSUSA08J7Q|438|2014-06-10|62903
439|JPY|FSUSA08K1V|439|2014-06-10|62903
440|JPY|FSUSA08JAY|440|2014-06-10|62903
441|JPY|FSUSA08IU7|441|2014-06-10|62903
442|JPY|FSUSA08ITM|442|2014-06-10|62903
443|JPY|FSUSA08JD2|443|2014-06-10|62903
444|JPY|FSUSA08JDC|444|2014-06-10|62903
445|JPY|FSUSA08JBR|445|2014-06-10|62903
446|JPY|FSUSA08JBL|446|2014-06-10|62903
447|JPY|FSUSA0ALHE|447|2014-06-10|62903
448|JPY|FSUSA08JL1|448|2014-06-10|62903
449|JPY|FSUSA08JK2|449|2014-06-10|62903
450|JPY|FSUSA0A7YT|450|2014-06-10|62903
451|JPY|FSUSA0APQ3|451|2014-06-10|62903
452|JPY|FSUSA0A9CK|452|2014-06-10|62903
453|JPY|FSUSA0A9QH|453|2014-06-10|62903
454|JPY|FSUSA0AEU5|454|2014-06-10|62903
455|JPY|FSUSA0APVW|455|2014-06-10|62903
456|JPY|FSUSA0AGC0|456|2014-06-10|62903
457|JPY|FSUSA0AH8I|457|2014-06-10|62903
458|JPY|FSUSA0AI9G|458|2014-06-10|62903
459|JPY|FSUSA0AJSN|459|2014-06-10|62903
460|JPY|F000005Q4U|460|2014-06-10|62903
461|JPY|FSUSA0ANL2|461|2014-06-10|62903
462|JPY|FSUSA0ANR3|462|2014-06-10|62903
463|JPY|FSUSA0ANYL|463|2014-06-10|62903
464|JPY|FSUSA0AOVM|464|2014-06-10|62903
465|JPY|FSUSA0AQ85|465|2014-06-10|62903
466|JPY|FSUSA0AQKO|466|2014-06-10|62903
467|JPY|FSUSA0ARPJ|467|2014-06-10|62903
468|JPY|FSUSA0ASBG|468|2014-06-10|62903
469|JPY|FSUSA0ASQ6|469|2014-06-10|62903
470|JPY|FSUSA0ASXU|470|2014-06-10|62903
471|JPY|FSUSA0AVPG|471|2014-06-10|62903
472|JPY|FSUSA0AW1Q|472|2014-06-10|62903
473|JPY|FSUSA0AWYK|473|2014-06-10|62903
474|JPY|FSUSA0AXUQ|474|2014-06-10|62903
475|JPY|FSUSA0AXZ2|475|2014-06-10|62903
476|JPY|FSUSA0AZ69|476|2014-06-10|62903
477|JPY|FSUSA0AZ85|477|2014-06-10|62903
478|JPY|FSUSA0AZN0|478|2014-06-10|62903
479|JPY|FSUSA0AZOQ|479|2014-06-10|62903
480|JPY|FSUSA0AZOZ|480|2014-06-10|62903
481|JPY|FSUSA0B0CW|481|2014-06-10|62903
482|JPY|FSUSA0B15Q|482|2014-06-10|62903
483|JPY|FSUSA0B19Z|483|2014-06-10|62903
484|JPY|FSUSA0B22F|484|2014-06-10|62903
485|JPY|FSUSA0B2RV|485|2014-06-10|62903
486|JPY|FSUSA0B2TJ|486|2014-06-10|62903
487|JPY|FSUSA0B2X8|487|2014-06-10|62903
488|JPY|FSUSA0B3F9|488|2014-06-10|62903
489|JPY|FSUSA0B3WZ|489|2014-06-10|62903
490|JPY|FSUSA0B4F2|490|2014-06-10|62903
491|JPY|FSUSA0B4FA|491|2014-06-10|62903
492|JPY|FSUSA0B4H2|492|2014-06-10|62903
493|JPY|FSUSA0B51H|493|2014-06-10|62903
